feature,mean_absolute_shap,mean_signed_shap,positive_contribution_rate,relative_importance,cumulative_importance
missingindicator_sensor_005,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_343,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_342,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_303,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_302,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_301,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_300,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_299,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_298,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_297,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_296,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_295,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_291,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_290,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_289,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_288,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_287,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_286,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_284,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_283,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_304,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_305,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_317,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_421,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_341,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_340,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_339,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_338,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_337,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_336,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_335,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_334,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_318,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_333,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_325,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_324,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_322,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_321,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_320,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_319,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_420,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_433,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_422,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_545,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_543,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_542,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_541,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_540,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_526,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_512,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_511,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_501,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_500,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_498,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_497,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_491,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_490,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_489,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_488,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_487,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_486,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_544,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_546,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_424,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_549,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_589,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_588,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_587,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_586,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_585,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_584,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_583,0.0,0.0,0.0,0.0,1.0000000000000004
sensor_075,0.0,0.0,0.0,0.0,1.0000000000000004
sensor_115,0.0,0.0,0.0,0.0,1.0000000000000004
sensor_207,0.0,0.0,0.0,0.0,1.0000000000000004
sensor_210,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_562,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_561,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_560,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_559,0.0,0.0,0.0,0.0,1.0000000000000004
sensor_343,0.0,0.0,0.0,0.0,1.0000000000000004
sensor_348,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_485,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_484,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_483,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_481,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_453,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_441,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_440,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_439,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_438,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_437,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_436,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_435,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_434,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_281,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_432,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_431,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_429,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_428,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_427,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_426,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_425,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_454,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_455,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_456,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_473,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_480,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_479,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_478,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_477,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_476,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_475,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_474,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_472,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_457,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_471,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_470,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_469,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_468,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_461,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_460,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_458,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_282,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_278,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_280,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_127,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_091,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_090,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_085,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_084,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_083,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_082,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_081,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_080,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_079,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_078,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_077,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_076,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_075,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_004,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_072,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_071,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_069,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_068,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_067,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_092,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_093,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_094,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_106,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_125,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_124,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_123,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_122,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_119,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_109,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_108,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_107,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_105,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_095,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_104,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_103,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_102,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_101,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_100,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_099,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_097,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_096,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_066,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_065,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_064,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_018,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_027,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_026,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_025,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_024,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_023,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_022,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_020,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_019,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_017,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_029,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_016,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_015,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_013,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_012,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_011,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_010,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_009,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_008,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_028,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_030,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_063,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_051,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_062,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_061,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_060,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_059,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_058,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_056,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_054,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_052,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_049,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_031,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_048,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_047,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_046,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_045,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_044,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_042,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_041,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_032,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_126,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_128,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_279,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_129,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_214,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_213,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_212,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_211,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_210,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_209,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_208,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_207,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_206,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_205,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_204,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_203,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_202,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_201,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_200,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_199,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_198,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_197,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_196,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_215,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_216,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_217,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_268,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_007,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_276,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_275,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_274,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_273,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_272,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_271,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_269,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_254,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_218,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_002,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_240,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_239,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_229,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_228,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_226,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_220,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_219,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_189,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_188,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_186,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_139,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_148,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_147,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_146,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_145,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_144,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_143,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_141,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_140,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_138,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_151,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_137,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_136,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_135,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_134,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_133,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_132,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_131,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_130,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_149,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_152,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_185,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_166,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_184,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_183,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_182,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_181,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_170,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_169,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_168,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_167,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_165,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_153,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_164,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_163,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_162,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_161,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_160,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_156,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_155,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_154,0.0,0.0,0.0,0.0,1.0000000000000004
missingindicator_sensor_590,0.0,0.0,0.0,0.0,1.0000000000000004
