lower_threshold,upper_threshold,total_records,total_failures,total_passes,low_risk_records,review_records,high_risk_records,low_risk_rate,review_rate,high_risk_rate,automation_coverage,low_risk_failures,low_risk_passes,review_failures,review_passes,high_risk_failures,high_risk_passes,low_risk_npv,high_risk_precision,low_risk_failure_leakage,high_risk_failure_capture,review_failure_capture,review_plus_high_failure_capture,high_risk_false_alarm_rate,operational_cost
0.22,0.4449999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.4499999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.4549999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.4599999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.4649999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.4699999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.4749999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.47999999999999976,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.48499999999999976,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.48999999999999977,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.4949999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.4999999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5049999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5099999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5149999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5199999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5249999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5299999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5349999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5399999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5449999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5499999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5549999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5599999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5649999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5699999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5749999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5799999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5849999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5899999999999997,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5949999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.22,0.5999999999999998,1253,83,1170,1232,21,0,0.9832402234636871,0.01675977653631285,0.0,0.9832402234636871,76,1156,7,14,0,0,0.9383116883116883,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1537.5
0.225,0.22999999999999993,1253,83,1170,1233,1,19,0.9840383080606544,0.0007980845969672786,0.015163607342378291,0.9992019154030327,76,1157,1,0,6,13,0.9383617193836172,0.3157894736842105,0.9156626506024096,0.07228915662650602,0.012048192771084338,0.08433734939759036,0.011111111111111112,1559.5
0.225,0.2349999999999999,1253,83,1170,1233,4,16,0.9840383080606544,0.0031923383878691143,0.012769353551476457,0.9968076616121309,76,1157,2,2,5,11,0.9383617193836172,0.3125,0.9156626506024096,0.060240963855421686,0.024096385542168676,0.08433734939759036,0.009401709401709401,1556.0
0.225,0.2399999999999999,1253,83,1170,1233,6,14,0.9840383080606544,0.004788507581803671,0.0111731843575419,0.9952114924181963,76,1157,2,4,5,9,0.9383617193836172,0.35714285714285715,0.9156626506024096,0.060240963855421686,0.024096385542168676,0.08433734939759036,0.007692307692307693,1552.0
0.225,0.2449999999999999,1253,83,1170,1233,8,12,0.9840383080606544,0.006384676775738229,0.009577015163607342,0.9936153232242618,76,1157,2,6,5,7,0.9383617193836172,0.4166666666666667,0.9156626506024096,0.060240963855421686,0.024096385542168676,0.08433734939759036,0.005982905982905983,1548.0
0.225,0.2499999999999999,1253,83,1170,1233,8,12,0.9840383080606544,0.006384676775738229,0.009577015163607342,0.9936153232242618,76,1157,2,6,5,7,0.9383617193836172,0.4166666666666667,0.9156626506024096,0.060240963855421686,0.024096385542168676,0.08433734939759036,0.005982905982905983,1548.0
0.225,0.2549999999999999,1253,83,1170,1233,9,11,0.9840383080606544,0.007182761372705506,0.008778930566640064,0.9928172386272945,76,1157,2,7,5,6,0.9383617193836172,0.45454545454545453,0.9156626506024096,0.060240963855421686,0.024096385542168676,0.08433734939759036,0.005128205128205128,1546.0
0.225,0.2599999999999999,1253,83,1170,1233,10,10,0.9840383080606544,0.007980845969672785,0.007980845969672785,0.9920191540303273,76,1157,3,7,4,6,0.9383617193836172,0.4,0.9156626506024096,0.04819277108433735,0.03614457831325301,0.08433734939759036,0.005128205128205128,1546.5
0.225,0.2649999999999999,1253,83,1170,1233,12,8,0.9840383080606544,0.009577015163607342,0.006384676775738229,0.9904229848363927,76,1157,4,8,3,5,0.9383617193836172,0.375,0.9156626506024096,0.03614457831325301,0.04819277108433735,0.08433734939759036,0.004273504273504274,1545.0
0.225,0.2699999999999999,1253,83,1170,1233,13,7,0.9840383080606544,0.010375099760574621,0.00558659217877095,0.9896249002394254,76,1157,4,9,3,4,0.9383617193836172,0.42857142857142855,0.9156626506024096,0.03614457831325301,0.04819277108433735,0.08433734939759036,0.003418803418803419,1543.0
0.225,0.2749999999999999,1253,83,1170,1233,13,7,0.9840383080606544,0.010375099760574621,0.00558659217877095,0.9896249002394254,76,1157,4,9,3,4,0.9383617193836172,0.42857142857142855,0.9156626506024096,0.03614457831325301,0.04819277108433735,0.08433734939759036,0.003418803418803419,1543.0
0.225,0.2799999999999999,1253,83,1170,1233,14,6,0.9840383080606544,0.0111731843575419,0.004788507581803671,0.9888268156424581,76,1157,5,9,2,4,0.9383617193836172,0.3333333333333333,0.9156626506024096,0.024096385542168676,0.060240963855421686,0.08433734939759036,0.003418803418803419,1543.5
0.225,0.28499999999999986,1253,83,1170,1233,14,6,0.9840383080606544,0.0111731843575419,0.004788507581803671,0.9888268156424581,76,1157,5,9,2,4,0.9383617193836172,0.3333333333333333,0.9156626506024096,0.024096385542168676,0.060240963855421686,0.08433734939759036,0.003418803418803419,1543.5
0.225,0.28999999999999987,1253,83,1170,1233,14,6,0.9840383080606544,0.0111731843575419,0.004788507581803671,0.9888268156424581,76,1157,5,9,2,4,0.9383617193836172,0.3333333333333333,0.9156626506024096,0.024096385542168676,0.060240963855421686,0.08433734939759036,0.003418803418803419,1543.5
0.225,0.2949999999999999,1253,83,1170,1233,15,5,0.9840383080606544,0.011971268954509178,0.0039904229848363925,0.9880287310454908,76,1157,6,9,1,4,0.9383617193836172,0.2,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.003418803418803419,1544.0
0.225,0.2999999999999999,1253,83,1170,1233,15,5,0.9840383080606544,0.011971268954509178,0.0039904229848363925,0.9880287310454908,76,1157,6,9,1,4,0.9383617193836172,0.2,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.003418803418803419,1544.0
0.225,0.3049999999999999,1253,83,1170,1233,16,4,0.9840383080606544,0.012769353551476457,0.0031923383878691143,0.9872306464485235,76,1157,6,10,1,3,0.9383617193836172,0.25,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.002564102564102564,1542.0
0.225,0.3099999999999999,1253,83,1170,1233,17,3,0.9840383080606544,0.013567438148443736,0.0023942537909018356,0.9864325618515563,76,1157,6,11,1,2,0.9383617193836172,0.3333333333333333,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.0017094017094017094,1540.0
0.225,0.3149999999999999,1253,83,1170,1233,17,3,0.9840383080606544,0.013567438148443736,0.0023942537909018356,0.9864325618515563,76,1157,6,11,1,2,0.9383617193836172,0.3333333333333333,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.0017094017094017094,1540.0
0.225,0.31999999999999984,1253,83,1170,1233,18,2,0.9840383080606544,0.014365522745411013,0.0015961691939345571,0.985634477254589,76,1157,6,12,1,1,0.9383617193836172,0.5,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.0008547008547008547,1538.0
0.225,0.32499999999999984,1253,83,1170,1233,18,2,0.9840383080606544,0.014365522745411013,0.0015961691939345571,0.985634477254589,76,1157,6,12,1,1,0.9383617193836172,0.5,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.0008547008547008547,1538.0
0.225,0.32999999999999985,1253,83,1170,1233,19,1,0.9840383080606544,0.015163607342378291,0.0007980845969672786,0.9848363926576217,76,1157,6,13,1,0,0.9383617193836172,1.0,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.0,1536.0
0.225,0.33499999999999985,1253,83,1170,1233,19,1,0.9840383080606544,0.015163607342378291,0.0007980845969672786,0.9848363926576217,76,1157,6,13,1,0,0.9383617193836172,1.0,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.0,1536.0
0.225,0.33999999999999986,1253,83,1170,1233,19,1,0.9840383080606544,0.015163607342378291,0.0007980845969672786,0.9848363926576217,76,1157,6,13,1,0,0.9383617193836172,1.0,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.0,1536.0
0.225,0.34499999999999986,1253,83,1170,1233,19,1,0.9840383080606544,0.015163607342378291,0.0007980845969672786,0.9848363926576217,76,1157,6,13,1,0,0.9383617193836172,1.0,0.9156626506024096,0.012048192771084338,0.07228915662650602,0.08433734939759036,0.0,1536.0
0.225,0.34999999999999987,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.35499999999999987,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.3599999999999999,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.3649999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.36999999999999983,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.37499999999999983,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.37999999999999984,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.38499999999999984,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.38999999999999985,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.39499999999999985,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.3999999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4049999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4099999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4149999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4199999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4249999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4299999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.43499999999999983,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.43999999999999984,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4449999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4499999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4549999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4599999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4649999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4699999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4749999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.47999999999999976,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.48499999999999976,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.48999999999999977,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4949999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.4999999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5049999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5099999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5149999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5199999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5249999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5299999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5349999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5399999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5449999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5499999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5549999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5599999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5649999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5699999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5749999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5799999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5849999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5899999999999997,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5949999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
0.225,0.5999999999999998,1253,83,1170,1233,20,0,0.9840383080606544,0.01596169193934557,0.0,0.9840383080606544,76,1157,7,13,0,0,0.9383617193836172,0.0,0.9156626506024096,0.0,0.08433734939759036,0.08433734939759036,0.0,1536.5
